split,filename,question_id,rollout_idx,prefix_idx,label,family,n_words,n_tokens
train,bb_logical_deduction_five_objects_083_rollout_016_prefix_1.json,bb_logical_deduction_five_objects_083,16,1,yes,big_bench,306,554
train,bb_logical_deduction_five_objects_083_rollout_017_prefix_1.json,bb_logical_deduction_five_objects_083,17,1,yes,big_bench,269,511
train,bb_logical_deduction_five_objects_083_rollout_017_prefix_2.json,bb_logical_deduction_five_objects_083,17,2,no,big_bench,24,152
train,bb_logical_deduction_five_objects_085_rollout_002_prefix_0.json,bb_logical_deduction_five_objects_085,2,0,no,big_bench,922,1523
train,bb_logical_deduction_five_objects_085_rollout_003_prefix_1.json,bb_logical_deduction_five_objects_085,3,1,no,big_bench,238,492
train,bb_logical_deduction_five_objects_085_rollout_012_prefix_0.json,bb_logical_deduction_five_objects_085,12,0,yes,big_bench,710,1149
train,bb_logical_deduction_five_objects_085_rollout_015_prefix_0.json,bb_logical_deduction_five_objects_085,15,0,yes,big_bench,947,1558
train,bb_logical_deduction_five_objects_085_rollout_019_prefix_0.json,bb_logical_deduction_five_objects_085,19,0,yes,big_bench,660,1174
train,bb_logical_deduction_five_objects_085_rollout_022_prefix_0.json,bb_logical_deduction_five_objects_085,22,0,no,big_bench,418,720
train,bb_logical_deduction_five_objects_085_rollout_025_prefix_1.json,bb_logical_deduction_five_objects_085,25,1,no,big_bench,1206,1941
train,bb_logical_deduction_five_objects_088_rollout_002_prefix_3.json,bb_logical_deduction_five_objects_088,2,3,no,big_bench,442,760
train,bb_logical_deduction_five_objects_088_rollout_003_prefix_2.json,bb_logical_deduction_five_objects_088,3,2,no,big_bench,915,1567
train,bb_logical_deduction_five_objects_088_rollout_003_prefix_3.json,bb_logical_deduction_five_objects_088,3,3,no,big_bench,115,322
train,bb_logical_deduction_five_objects_088_rollout_004_prefix_1.json,bb_logical_deduction_five_objects_088,4,1,no,big_bench,420,760
train,bb_logical_deduction_five_objects_088_rollout_004_prefix_2.json,bb_logical_deduction_five_objects_088,4,2,no,big_bench,220,470
train,bb_logical_deduction_five_objects_088_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_088,9,0,yes,big_bench,882,1358
train,bb_logical_deduction_five_objects_088_rollout_012_prefix_1.json,bb_logical_deduction_five_objects_088,12,1,no,big_bench,870,1520
train,bb_logical_deduction_five_objects_088_rollout_016_prefix_2.json,bb_logical_deduction_five_objects_088,16,2,no,big_bench,367,697
train,bb_logical_deduction_five_objects_088_rollout_018_prefix_0.json,bb_logical_deduction_five_objects_088,18,0,yes,big_bench,942,1536
train,bb_logical_deduction_five_objects_088_rollout_019_prefix_4.json,bb_logical_deduction_five_objects_088,19,4,no,big_bench,976,1593
train,bb_logical_deduction_five_objects_088_rollout_023_prefix_4.json,bb_logical_deduction_five_objects_088,23,4,no,big_bench,220,478
train,bb_logical_deduction_five_objects_088_rollout_027_prefix_3.json,bb_logical_deduction_five_objects_088,27,3,no,big_bench,121,330
train,bb_logical_deduction_five_objects_088_rollout_029_prefix_3.json,bb_logical_deduction_five_objects_088,29,3,no,big_bench,952,1496
train,bb_logical_deduction_five_objects_118_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_118,9,0,no,big_bench,895,1373
train,bb_logical_deduction_five_objects_118_rollout_010_prefix_0.json,bb_logical_deduction_five_objects_118,10,0,no,big_bench,81,281
train,bb_logical_deduction_five_objects_118_rollout_014_prefix_2.json,bb_logical_deduction_five_objects_118,14,2,yes,big_bench,457,787
train,bb_logical_deduction_five_objects_118_rollout_015_prefix_1.json,bb_logical_deduction_five_objects_118,15,1,yes,big_bench,808,1277
train,bb_logical_deduction_five_objects_118_rollout_019_prefix_0.json,bb_logical_deduction_five_objects_118,19,0,yes,big_bench,507,824
train,bb_logical_deduction_five_objects_118_rollout_025_prefix_1.json,bb_logical_deduction_five_objects_118,25,1,no,big_bench,29,222
train,bb_logical_deduction_five_objects_118_rollout_026_prefix_0.json,bb_logical_deduction_five_objects_118,26,0,yes,big_bench,361,676
train,bb_logical_deduction_five_objects_118_rollout_028_prefix_2.json,bb_logical_deduction_five_objects_118,28,2,no,big_bench,435,784
train,bb_logical_deduction_five_objects_127_rollout_005_prefix_0.json,bb_logical_deduction_five_objects_127,5,0,yes,big_bench,395,712
train,bb_logical_deduction_five_objects_127_rollout_011_prefix_1.json,bb_logical_deduction_five_objects_127,11,1,no,big_bench,304,588
train,bb_logical_deduction_five_objects_127_rollout_016_prefix_1.json,bb_logical_deduction_five_objects_127,16,1,no,big_bench,287,547
train,bb_logical_deduction_five_objects_127_rollout_019_prefix_1.json,bb_logical_deduction_five_objects_127,19,1,no,big_bench,311,600
train,bb_logical_deduction_five_objects_127_rollout_024_prefix_0.json,bb_logical_deduction_five_objects_127,24,0,yes,big_bench,619,1016
train,bb_logical_deduction_five_objects_133_rollout_000_prefix_0.json,bb_logical_deduction_five_objects_133,0,0,yes,big_bench,307,665
train,bb_logical_deduction_five_objects_133_rollout_002_prefix_0.json,bb_logical_deduction_five_objects_133,2,0,yes,big_bench,591,1030
train,bb_logical_deduction_five_objects_133_rollout_002_prefix_1.json,bb_logical_deduction_five_objects_133,2,1,yes,big_bench,581,1013
train,bb_logical_deduction_five_objects_133_rollout_005_prefix_0.json,bb_logical_deduction_five_objects_133,5,0,yes,big_bench,1007,1669
train,bb_logical_deduction_five_objects_133_rollout_005_prefix_2.json,bb_logical_deduction_five_objects_133,5,2,no,big_bench,562,982
train,bb_logical_deduction_five_objects_133_rollout_009_prefix_1.json,bb_logical_deduction_five_objects_133,9,1,yes,big_bench,517,985
train,bb_logical_deduction_five_objects_133_rollout_009_prefix_2.json,bb_logical_deduction_five_objects_133,9,2,yes,big_bench,507,967
train,bb_logical_deduction_five_objects_133_rollout_010_prefix_0.json,bb_logical_deduction_five_objects_133,10,0,no,big_bench,278,570
train,bb_logical_deduction_five_objects_133_rollout_016_prefix_1.json,bb_logical_deduction_five_objects_133,16,1,no,big_bench,1017,1609
train,bb_logical_deduction_five_objects_133_rollout_022_prefix_3.json,bb_logical_deduction_five_objects_133,22,3,no,big_bench,64,257
train,bb_logical_deduction_five_objects_133_rollout_029_prefix_0.json,bb_logical_deduction_five_objects_133,29,0,no,big_bench,269,565
train,bb_logical_deduction_five_objects_136_rollout_010_prefix_1.json,bb_logical_deduction_five_objects_136,10,1,no,big_bench,537,959
train,bb_logical_deduction_five_objects_136_rollout_011_prefix_0.json,bb_logical_deduction_five_objects_136,11,0,yes,big_bench,928,1506
train,bb_logical_deduction_five_objects_136_rollout_018_prefix_0.json,bb_logical_deduction_five_objects_136,18,0,yes,big_bench,944,1421
train,bb_logical_deduction_five_objects_136_rollout_018_prefix_1.json,bb_logical_deduction_five_objects_136,18,1,no,big_bench,679,1069
train,bb_logical_deduction_five_objects_136_rollout_018_prefix_2.json,bb_logical_deduction_five_objects_136,18,2,no,big_bench,479,807
train,bb_logical_deduction_five_objects_136_rollout_027_prefix_1.json,bb_logical_deduction_five_objects_136,27,1,no,big_bench,170,383
train,bb_logical_deduction_five_objects_145_rollout_019_prefix_0.json,bb_logical_deduction_five_objects_145,19,0,yes,big_bench,258,537
train,bb_logical_deduction_five_objects_145_rollout_023_prefix_0.json,bb_logical_deduction_five_objects_145,23,0,yes,big_bench,388,715
train,bb_logical_deduction_five_objects_157_rollout_001_prefix_1.json,bb_logical_deduction_five_objects_157,1,1,yes,big_bench,456,771
train,bb_logical_deduction_five_objects_157_rollout_005_prefix_1.json,bb_logical_deduction_five_objects_157,5,1,yes,big_bench,551,893
train,bb_logical_deduction_five_objects_157_rollout_007_prefix_0.json,bb_logical_deduction_five_objects_157,7,0,yes,big_bench,485,850
train,bb_logical_deduction_five_objects_157_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_157,9,0,yes,big_bench,450,797
train,bb_logical_deduction_five_objects_157_rollout_009_prefix_1.json,bb_logical_deduction_five_objects_157,9,1,no,big_bench,195,442
train,bb_logical_deduction_five_objects_157_rollout_017_prefix_1.json,bb_logical_deduction_five_objects_157,17,1,no,big_bench,227,476
train,bb_logical_deduction_five_objects_162_rollout_001_prefix_3.json,bb_logical_deduction_five_objects_162,1,3,no,big_bench,80,221
train,bb_logical_deduction_five_objects_173_rollout_005_prefix_2.json,bb_logical_deduction_five_objects_173,5,2,no,big_bench,294,550
train,bb_logical_deduction_five_objects_173_rollout_013_prefix_1.json,bb_logical_deduction_five_objects_173,13,1,no,big_bench,60,246
train,bb_logical_deduction_five_objects_173_rollout_017_prefix_1.json,bb_logical_deduction_five_objects_173,17,1,no,big_bench,365,645
train,bb_logical_deduction_five_objects_173_rollout_020_prefix_0.json,bb_logical_deduction_five_objects_173,20,0,yes,big_bench,819,1271
train,bb_logical_deduction_five_objects_173_rollout_026_prefix_0.json,bb_logical_deduction_five_objects_173,26,0,yes,big_bench,769,1213
train,bb_logical_deduction_five_objects_173_rollout_026_prefix_2.json,bb_logical_deduction_five_objects_173,26,2,yes,big_bench,739,1173
train,bb_logical_deduction_five_objects_178_rollout_003_prefix_2.json,bb_logical_deduction_five_objects_178,3,2,no,big_bench,43,222
train,bb_logical_deduction_five_objects_178_rollout_007_prefix_1.json,bb_logical_deduction_five_objects_178,7,1,no,big_bench,744,1229
train,bb_logical_deduction_five_objects_178_rollout_016_prefix_0.json,bb_logical_deduction_five_objects_178,16,0,yes,big_bench,353,709
train,bb_logical_deduction_five_objects_178_rollout_020_prefix_0.json,bb_logical_deduction_five_objects_178,20,0,yes,big_bench,1047,1680
train,bb_logical_deduction_five_objects_178_rollout_023_prefix_0.json,bb_logical_deduction_five_objects_178,23,0,yes,big_bench,637,1043
train,bb_logical_deduction_five_objects_178_rollout_029_prefix_1.json,bb_logical_deduction_five_objects_178,29,1,no,big_bench,109,315
train,bb_logical_deduction_five_objects_214_rollout_002_prefix_1.json,bb_logical_deduction_five_objects_214,2,1,yes,big_bench,274,600
train,bb_logical_deduction_five_objects_214_rollout_017_prefix_0.json,bb_logical_deduction_five_objects_214,17,0,yes,big_bench,261,564
train,bb_logical_deduction_five_objects_214_rollout_022_prefix_0.json,bb_logical_deduction_five_objects_214,22,0,no,big_bench,255,505
train,bb_logical_deduction_five_objects_223_rollout_001_prefix_0.json,bb_logical_deduction_five_objects_223,1,0,yes,big_bench,1201,1875
train,bb_logical_deduction_five_objects_223_rollout_008_prefix_2.json,bb_logical_deduction_five_objects_223,8,2,no,big_bench,471,871
train,bb_logical_deduction_five_objects_223_rollout_013_prefix_1.json,bb_logical_deduction_five_objects_223,13,1,no,big_bench,680,1167
train,bb_logical_deduction_five_objects_223_rollout_017_prefix_2.json,bb_logical_deduction_five_objects_223,17,2,no,big_bench,968,1542
train,bb_logical_deduction_five_objects_223_rollout_021_prefix_0.json,bb_logical_deduction_five_objects_223,21,0,yes,big_bench,1529,2350
train,bb_logical_deduction_five_objects_223_rollout_022_prefix_0.json,bb_logical_deduction_five_objects_223,22,0,no,big_bench,641,1044
train,bb_logical_deduction_five_objects_223_rollout_024_prefix_0.json,bb_logical_deduction_five_objects_223,24,0,yes,big_bench,945,1560
train,bb_logical_deduction_five_objects_223_rollout_025_prefix_0.json,bb_logical_deduction_five_objects_223,25,0,yes,big_bench,1583,2415
train,bb_logical_deduction_five_objects_223_rollout_026_prefix_1.json,bb_logical_deduction_five_objects_223,26,1,no,big_bench,848,1387
train,bb_logical_deduction_five_objects_223_rollout_026_prefix_2.json,bb_logical_deduction_five_objects_223,26,2,no,big_bench,648,1105
train,bb_logical_deduction_five_objects_223_rollout_028_prefix_0.json,bb_logical_deduction_five_objects_223,28,0,yes,big_bench,1990,2987
train,bb_logical_deduction_five_objects_248_rollout_017_prefix_0.json,bb_logical_deduction_five_objects_248,17,0,yes,big_bench,359,658
train,bb_logical_deduction_five_objects_248_rollout_018_prefix_0.json,bb_logical_deduction_five_objects_248,18,0,yes,big_bench,269,520
train,bb_logical_deduction_five_objects_249_rollout_005_prefix_0.json,bb_logical_deduction_five_objects_249,5,0,yes,big_bench,255,534
train,bb_logical_deduction_five_objects_249_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_249,9,0,yes,big_bench,484,806
train,bb_logical_deduction_five_objects_249_rollout_020_prefix_0.json,bb_logical_deduction_five_objects_249,20,0,yes,big_bench,329,616
train,bb_logical_deduction_five_objects_249_rollout_021_prefix_1.json,bb_logical_deduction_five_objects_249,21,1,no,big_bench,85,275
train,bb_navigate_004_rollout_000_prefix_1.json,bb_navigate_004,0,1,yes,big_bench,327,598
train,bb_navigate_004_rollout_010_prefix_2.json,bb_navigate_004,10,2,yes,big_bench,400,720
train,bb_navigate_004_rollout_012_prefix_1.json,bb_navigate_004,12,1,no,big_bench,129,249
train,bb_navigate_004_rollout_015_prefix_1.json,bb_navigate_004,15,1,yes,big_bench,309,512
train,bb_navigate_004_rollout_023_prefix_0.json,bb_navigate_004,23,0,yes,big_bench,254,482
train,bb_navigate_004_rollout_029_prefix_0.json,bb_navigate_004,29,0,no,big_bench,151,273
train,bb_navigate_011_rollout_002_prefix_0.json,bb_navigate_011,2,0,yes,big_bench,688,1089
train,bb_navigate_011_rollout_003_prefix_2.json,bb_navigate_011,3,2,no,big_bench,721,1132
train,bb_navigate_011_rollout_004_prefix_0.json,bb_navigate_011,4,0,no,big_bench,1127,1699
train,bb_navigate_011_rollout_004_prefix_2.json,bb_navigate_011,4,2,no,big_bench,727,1136
train,bb_navigate_011_rollout_006_prefix_1.json,bb_navigate_011,6,1,no,big_bench,62,162
train,bb_navigate_011_rollout_007_prefix_1.json,bb_navigate_011,7,1,no,big_bench,707,1082
train,bb_navigate_011_rollout_007_prefix_2.json,bb_navigate_011,7,2,no,big_bench,107,228
train,bb_navigate_011_rollout_011_prefix_2.json,bb_navigate_011,11,2,no,big_bench,323,509
train,bb_navigate_011_rollout_018_prefix_1.json,bb_navigate_011,18,1,yes,big_bench,382,592
train,bb_navigate_011_rollout_019_prefix_0.json,bb_navigate_011,19,0,yes,big_bench,326,612
train,bb_navigate_011_rollout_020_prefix_1.json,bb_navigate_011,20,1,no,big_bench,485,719
train,bb_navigate_011_rollout_028_prefix_3.json,bb_navigate_011,28,3,no,big_bench,106,226
train,bb_navigate_046_rollout_009_prefix_1.json,bb_navigate_046,9,1,no,big_bench,218,371
train,bb_navigate_046_rollout_013_prefix_2.json,bb_navigate_046,13,2,no,big_bench,67,182
train,bb_navigate_046_rollout_015_prefix_0.json,bb_navigate_046,15,0,yes,big_bench,866,1528
train,bb_navigate_046_rollout_023_prefix_1.json,bb_navigate_046,23,1,no,big_bench,276,480
train,bb_navigate_046_rollout_027_prefix_0.json,bb_navigate_046,27,0,no,big_bench,22,101
train,bb_navigate_048_rollout_022_prefix_2.json,bb_navigate_048,22,2,no,big_bench,91,182
train,bb_navigate_048_rollout_025_prefix_0.json,bb_navigate_048,25,0,yes,big_bench,420,643
train,bb_navigate_058_rollout_000_prefix_0.json,bb_navigate_058,0,0,no,big_bench,215,318
train,bb_navigate_058_rollout_002_prefix_0.json,bb_navigate_058,2,0,yes,big_bench,324,474
train,bb_navigate_058_rollout_002_prefix_1.json,bb_navigate_058,2,1,no,big_bench,49,125
train,bb_navigate_058_rollout_016_prefix_3.json,bb_navigate_058,16,3,no,big_bench,126,232
train,bb_navigate_058_rollout_021_prefix_0.json,bb_navigate_058,21,0,yes,big_bench,308,465
train,bb_navigate_058_rollout_029_prefix_0.json,bb_navigate_058,29,0,no,big_bench,335,504
train,bb_navigate_070_rollout_002_prefix_0.json,bb_navigate_070,2,0,no,big_bench,21,91
train,bb_navigate_070_rollout_018_prefix_1.json,bb_navigate_070,18,1,yes,big_bench,278,440
train,bb_navigate_080_rollout_000_prefix_0.json,bb_navigate_080,0,0,yes,big_bench,272,461
train,bb_navigate_080_rollout_004_prefix_0.json,bb_navigate_080,4,0,no,big_bench,431,745
train,bb_navigate_080_rollout_004_prefix_2.json,bb_navigate_080,4,2,no,big_bench,31,111
train,bb_navigate_094_rollout_012_prefix_0.json,bb_navigate_094,12,0,yes,big_bench,204,365
train,bb_navigate_094_rollout_023_prefix_0.json,bb_navigate_094,23,0,yes,big_bench,240,394
train,bb_navigate_104_rollout_004_prefix_0.json,bb_navigate_104,4,0,yes,big_bench,203,316
train,bb_navigate_104_rollout_006_prefix_0.json,bb_navigate_104,6,0,yes,big_bench,644,1054
train,bb_navigate_104_rollout_008_prefix_2.json,bb_navigate_104,8,2,yes,big_bench,398,604
train,bb_navigate_104_rollout_017_prefix_1.json,bb_navigate_104,17,1,no,big_bench,105,195
train,bb_navigate_104_rollout_021_prefix_0.json,bb_navigate_104,21,0,yes,big_bench,446,632
train,bb_navigate_104_rollout_021_prefix_1.json,bb_navigate_104,21,1,no,big_bench,171,277
train,bb_navigate_104_rollout_024_prefix_0.json,bb_navigate_104,24,0,yes,big_bench,528,750
train,bb_navigate_104_rollout_027_prefix_0.json,bb_navigate_104,27,0,yes,big_bench,735,1021
